barcode,descriptions
7898171781544,"{""ZINCO QUELATO 29,63MG 60CAP"",""ZINCO 29,59 MG FR X 60 COMP"",""SUPL ALIM ZINCO QUELATO TIARAJU 60UN""}"
7898171781568,"{""OLEO DE PRIMULA 60CP + VIT E OLEO DE PRIMULA 60CP + VI""}"
7898171781636,"{""BIOTINA 45MCG 60CP"",""BIOTINA 45 MCG FR X 60 COMP"",""SUPL ALIM TIARAJU BIOTINA COMPRIMIDO 45G""}"
7898171781698,"{""ACIDO HIAL 65MG 30CAP"",""SUP ACIDO HIALURONICO 65MG T.FR C/30"",""ACIDO HIALURONICO TIARAJU 65MG 30CP""}"
7898171781742,"{""COMPLEX B 250MG 60CP"",""COMPLEX B 250MG FR X 60 COMP ."",""SUPL ALIM TIARAJU COMPLEXO COMPRIMIDO 60UN""}"
7898171781780,"{""OMEGA 3 1250MG 60CP TIARAJU ."",""SUP OMEGA 3 TIARAJU FR C/60 SOFTGEL"",""OMEGA 3 TIARAJU COM 60CAPS""}"
7898171781957,"{""OMEGA PLUS 1250MG 60CAP"",""SUPL. OMEGA 3 6 E 9 PLUS 60CAPS"",""SUPL ALIM TIARAJU OMEGA PLUS CPS 60UN""}"
7898171782046,"{""SILICIO ORGANICO 450 MG 60 CAPS TIARAJU"",""SUPLEMENTO ALIM SILICIO 200MG TIARAJU  60 CAPSULAS""}"
7898171782381,"{""PRIMIA PROBIOTICO 10CAP LACTOBACILLUS"",""LACTOBACILLUS PRIMIA PROBIOTICO 10CAPS""}"
7898171782428,"{""Metilb12 Laranja 9.94mcg com 60 Comprimidos Mastigáveis"",""METILB12 CPR MAST LAR 9.94 Y  X 60"",""SUPLEMENTO ALIMENTAR TIARAJU METILB12 60CPS""}"
7898171782473,"{""TETRA MAG 60CAP"",""SUP TETRA MAGNESIO TIARAJU FR C/60"",""SUPL ALIM TIARAJU MAGNESIO CAPSULA 60UN""}"
7898171787515,"{""OLEO DE LINHACA DOURADA 1000 MG 60+10 CA""}"
7898171787737,"{""TIARAJU CHLORELLA 70 CAPS""}"
7898171787843,"{""VITAMINA TIARAJU OLEO DE CARTAMO 1000MG 60CP""}"
7898171788871,"{""VITAMINA A 60 SOFTCAPS 600 MG"",""VITAMINA A TIARAJU 600MG""}"
7898172351968,"{""HIATON 250ML"",""HIATON 250ML CEDEL"",""SUPL ALIM MULT HIATON POLIVITAMINICO 250ML""}"
7898172352620,"{""SPIRUL TRUE NUT IMPO""}"
7898172352835,"{""MAGNESIO DIMALATO 500MG 60 CAPS"",""MAGNESIO DIMALATO 60 CAPS. 500 MG - VITTALIFE - P."",""SUPL ALIM MAGNESIO DIMALATO CAPSULA 60UN""}"
7898172354204,"{""OLEO DE PRIMULA DOCTOR BERGER 500 MG C/ 60 CAP"",""OLEO PRIMULA MELCOPROL 500MG 6""}"
7898172355645,"{""MAXX CALCIO MELCOPROL C/100 CAPS"",""MAXX CALCIO (CA/MG/ZN/D3) 1000MG C/100 CAPS"",""MELCOPROL MAXX CALCIO 100 CPRS""}"
7898172356123,"{""Óleo de Cártamo Melcoprol com 120 Cápsulas com 1000mg"",""OLEO DE CARTAMO 1000MG X 60 CPRS""}"
7898172356345,"{""VITAM FORMULA"",""VITAMINA A 250 MG C/ 100 CAP"",""SUPL ALIM VITAMINA A 250MG 120CAPS""}"
7898172357724,"{""Óleo de Coco 100mg com 60 Cápsulas"",""OLEO DE COCO CAPSULAS 100.0 MG  X 60"",""MELCOPROL 1000MG OLEO DE COCO 60CP""}"
7898172357878,"{""Prolvita Selenio 250mg com 100 Cápsulas"",""SUPLEMENTO ALIM DE SELENIO 250MG MELCOPROL FRASCO 100CPS""}"
7898176580296,"{""BIO2 MACA PERUANA 100G"",""Maca Peruana em Pó biO2 100 g, Vegana e sem Glúten"",""BIO2 NUTRACEUTIC MACA PERUANA 100G""}"
7898176582399,"{""SUPL LIGHTNESS BIO2 MOCHA COFFE 300G"",""SUPLEMENTO ALIMENTAR BIO2 300G MOCHA COF"",""VITAMINA BIO2 300G MOCHA COFF""}"
7898176582412,"{""BIO2 CURCUMA NUTRACE"",""Bio2 Cúrcuma Bio2 100 G"",""SUPL ALIM BIO2 CURCUMA 1UN""}"
7898176582436,"{""BIO2 ESPIRULINA 100G"",""Espirulina em Pó biO2 100 g, Vegana e sem Glúten"",""SUPLEMENTO ALIMENTAR BIO2 ESPIRULINA 100G""}"
7898176582450,"{""BIO2 LEVEDURA NUTRIC"",""SUPLEMENTO ALIM BIO2 100G LT LEVEDURA NUTRI"",""SUPLEMENTO ALIMENTAR BIO2 LEVEDURA NUTRICIONAL 100G""}"
7898176850801,"{""ETICO"",""BRASMED BIO REDUX GOJI BERRY 60CPRS""}"
7898183350868,"{""ENERGY PO TAOUP"",""Collacel 1100mg com 90 Cápsulas"",""SUPL ALIM ANIVITAN ZINCO 30 CPRS""}"
7898185261025,"{""VIT ADE 100ML"",""ESTIMULANTE DO CRESCIMENTO ANIMAL VIT ADE CALBOS 100ML"",""VIT ADE 100 ML""}"
7898185264767,"{""SUPLEMENTO VET PHOS LEITE 5 KG""}"
7898185267119,"{""CLORELLA  MEDINAL 500MG 50 CAP"",""SUPLEM ALIM MEDICINA NAT CLORELLA 36G C/"",""CLORELLA 50 CPS  MEDINAL 500MG""}"
7898185267232,"{""Cloreto De Magnésio P.A Medinal 100 Cápsulas com 500mg"",""SUPLEMENTO A BASE DE MAGNESIO P.A. 72G CLORETO DE MAGNESIO"",""CLORETO MAGNESIO 75MG X 1 CPR ()""}"
7898185267355,"{""OLEO DE CARTAMO"",""OLEO DE CARTAMO MEDINAL 120 CPS 1000MG"",""OLEO 1000MG X 120 CPR ()""}"
7898185267379,"{""OMEGA 3 1000MG MEDINAL 180G C120CPS"",""SUPLEMENTO OMEGA 3 OLEO DE PEIXE 180G 120CAPS"",""CHA PRETO MEDINAL 1UN""}"
7898185267423,"{""MAGNESIO DIMALATO  C/60CAP"",""Magnésio Dimalato Medinal com 60 Cápsulas com 500mg"",""CLORETODEMAGNESIO 500MG X 60 CPR (MDN)""}"
7898185267454,"{""VIT C PREMIUMC/60 CAPS"",""Vitamina C 500mg Premium Medinal com 60 Cápsulas com 500mg"",""CAP VITAMINA C MEDINAL 60UN""}"
7898186494088,"{""T-Zeus30 Pegasus com 30 Cápsulas"",""T-ZEUS 30 ENV C/10 CAPS CX HOSP 30X10 CX C/3"",""BIOMULTYFLORA  X 30 CPR (BMT)""}"
7898186494675,"{""T-Zeus30 Afrodite com 60 Cápsulas"",""T-ZEUS 30 AFRODITE C/ 60 CPS ( UN )"",""AFRODITE  X 60 CPR ()""}"
7898186495573,"{""T-ZOURO 38"",""T Z OURO 38 C/ 38 400MG CAPS"",""T-ZOURO 38CP""}"
7898189260130,"{""AMPOLA CAP DERMABEL 2,8ML"",""AMPOLA VITAMINA NUTRILAN UN ANTICASPA"",""VITAMINAS ANTICASPA 1UNID""}"
7898192030058,"{""CHA FEEL GOOD FIZZ PITAYA 6X275ML"",""CHA BRANCO DE  PITAYA COM GAS FEEL GOOD  275ML"",""VITAMINA FR.VERDE MONICA""}"
7898197931701,"{""Óleo de Abacate com 60 Cápsulas"",""OLEO DE ABACATE 1000MG 60CAPS - SOFTGEL"",""VITAMINA MELFORT OLEO DE ABACATE 60CPS""}"
7898197931787,"{""OMEGA 3 - 1000 MG"",""OMEGA 3 1360MG 60CAPS - SOFTGE"",""OMEGA 3 MELFORT 1000MG""}"
7898197931794,"{""OMEGA 3+6+9 1000MG 60CAP"",""OMEGA 3 6 9 MF 60 CAPS 1500 MG"",""OMEGA 3 6 9 MELFORT 1000 MG""}"
7898197931879,"{""OMEGA 3 SOFGTGEL 1360MG C/120 CAPS MELFORT"",""OMEGA 3 MELFORT 1360MG SOFTGEL 120CPS""}"
7898197932715,"{""CALCIO MDK 60 CAPS 500MG"",""CALCIO MDK MF 60 CAPS 500 MG"",""CALCIO MDK 500MG MELFORT 60 CPS""}"
7898197932906,"{""VITAMINA D3 400MG 60CAP"",""SUPLEMENTO DE VITAMINA D3 2000 UI, 60CPS, 400MG, MELFORT"",""SUPL ALIM VITAMINA CAPSULA 60UN""}"
7898197932920,"{""SUPL ALIM PROVIT C MELFORT 200ML PET"",""MELFORT PROVIT C CONCENTRADO 200ML""}"
7898197933316,"{""PICOLINATO DE CROMO OTTIMA VIT"",""SUPL ALIM OTTIMA VITTA PICOLINATO DE CROMO 60CAPS""}"
7898197933323,"{""CURCUMA 60 CAPS - OPTIMUM"",""SUPL ALIM OPTIMUM VITTA 60CAPS""}"
7898197933507,"{""OLEO DE SEMENTE DE ABOBORA 60"",""SUPL ALIM OPTIMUM VITTA 1000MG OLEO SEMENTE ABOBORA 60 CAPS""}"
7898197933552,"{""MAGNESIO MALATO 500MG C60 CAP MAGNESIO MALATO 500MG C6"",""SUPL ALIM MELFORT MAGNESIO DIMALATO 500MG 60CP""}"
7898197933972,"{""VITAEFLEX 60 CAPS 500 MG"",""VITAEFLEX 60 CAPS 500 MG MELFO"",""SUPL ALIM VITAEFLEX 500MG 60CP""}"
7898197934108,"{""POLIVITAMINICO AZ 500 MG 60 CAPS"",""POLIVITAMINICO AZ 500 MG 60 CA"",""SUPL ALIM MULT MELFORT POLIVITAMINICO AZ 500MG X 60CAPS""}"
7898197934214,"{""Coq10 + Vitamina E Gotas Sabor Laranja 30ml"",""COQ10 + VITAMINA E GOTAS LARANJ 30.0 ML X 1"",""SUPL ALIM MELFORT COENZIMA Q10 LAJ X 30ML""}"
7898197934221,"{""COENZIMA Q10 C/ VIT E 500MG 60CAPS"",""COENZIMA Q10 COM VITAMINA E C COENZIMA Q10 COM VITAMINA"",""SUPLEMENT ALIM COENZIMA Q10 C/ VIT E 500MG MELFORT 60CAPS""}"
7898197934245,"{""COMPLEXO B 60 CAPS 500MG"",""COMPLEXO B 500MG 60 CAPS - MEL ."",""SUPL ALIM COMPLEXO B MELFORT""}"
7898197934306,"{""VITAMINA K2 60 CAPSULAS 500MG"",""VITAMINA K2 MK7 CAPSULAS 500.0 MG  X 60"",""SUPLEMENTO ALIM VITAMINA K2 500MG FRASCO 60CAPSULAS""}"
7898197934764,"{""LIBERT MAGNESIO5 EM 1 C60 CAPS"",""LIBERT MAGNESIO - 5 EM 1 C/60 CAPS"",""VITAMINA MAGNESIO LIBERT 5 EM 1 C/60 CAPS""}"
7898197934979,"{""TREOFORT MAGNESIO + L-TREONINA 60 CAPS 500MG"",""TREOFORT MAGNESIO + L-TREONINA 500 MG 60 CAPS MELFORT"",""TREOFORT MAGNESIO + L-TREONINA 500MG 60 CAPS""}"
7898197935150,"{""KIDS MULTIVITAMIN 250ML"",""MELFORT KIDS MULTIVITAMINICO 250ML"",""SUPL ALIM MULT MELFORT MULTIVITAMINICO KIDS 250ML""}"
7898197935303,"{""(EVORA) MAGNESIO MALATO 500MG 60CAPS"",""MAGNESIO MALATO EVOORA 500 MG 60 CPS"",""SUPL ALIM EVORA MAGNESIO MALATO CPS 60UN""}"
7898197935419,"{""(EVORA) MAGNESIO TREONAT 500MG 60CAPS"",""EVORA MAGNESIO TREONAT 500MG 60CAPS ( UN )"",""SUPL ALIM EVORA TREONAT MAGNESIO TREONATO 60UN""}"
7898197935501,"{""CICLOVIT MULHER 1450MG 60CAPS"",""CICLOVIT MULHER MF 60 CAPS 1450 MG"",""VITAMINA MELFORT CICLOVIT MULHER 1450MG 60CPS""}"
7898197935563,"{""SJT 5 MAGNESIO 500MG 60 CAPSU i3r30357v2s2d473"",""SUPL ALIM MAGNESIO SJT CAPSULA 60UN""}"
7898197935600,"{""(EVORA) BIOTINA 500MG 60CAPS"",""BIOTINA EVORA 500MG 60 CAPS"",""SUPL ALIM EVORA BIOTINA 60UN""}"
7898197935624,"{""COQ 10 200MG 60CAP"",""COQ10 + VITAMINA E CAPS SOFTGEL X 60"",""SUPLEMENTO ALIM COENZIMA Q10 700MG MELFORT FRASCO 60CAPS""}"
7898197935716,"{""ZINCO QUELATO EVORA 60CAPS"",""EVORA ZINCO QUELATO 500MG 60CPS"",""SUPL ALIM ZINCO QUELATO EVORA COMPRIMIDO 60UN""}"
7898197935815,"{""BIOTINA SOFTGEL 60CAPS 300MG"",""BIOTINA CAPSULAS 45.0 Y  X 60"",""SUPL ALIM MELFORT BIOTINA 60UN""}"
7898197935860,"{""SJT VITAMINA K2 MENAQUINONA M"",""SUPL ALIM MENAQUINONA K2 SJT VITAMINA""}"
7898197935877,"{""SJT VITAMINA D3 2000UI 60 CA"",""SUPL ALIM SJT VITAMINA 60UN""}"
7898197936010,"{""SUPLEM OMEGA 3 NATUR"",""SUPLEMENTO ALIM OMEGA 3 540MG+360MG FRASCO 60 CPS""}"
7898197936089,"{""VITAMINA D3  K2 GOTAS 30ML EVORA"",""SUPL ALIM EVORA VITAMINA GOTAS 30ML""}"
7898197936522,"{""BIOTIN HAIR COMPLEX BHC EVORA"",""BIOTIN HAIR COMPLEX CAPSULAS X 60"",""SUPL ALIM EVORA BIOTINA HAIR COMPLEX BHC 60UN""}"
7898197936799,"{""MAGNESIO + INOSITOL 500MG 60CA"",""N MAGNESIO + INOSITOL 500MG C/"",""SUPL ALIM MAGNESIO INOSITOL 60UN""}"
7898197936829,"{""MAGNESIO + INOSITOL 300G"",""MAGNESIO+INOSITOL PO MARACUJA 300.0 G X 1"",""SUPL ALIM MAGNESIO INOSITOL ASS MARACUJA 300G""}"
7898197937000,"{""MAGNESIO INOSITOL 60CAPS"",""MAGNESIO + INOSITOL 60CAPS EVORA"",""SUPL ALIM MAGNESIO INOSITOL EVORA 60UN""}"
7898197937086,"{""MAGNESIO INOSITOL 150GR"",""MAGNESIO INOSITOL PO 150GR SABOR MARACUJA EVORA"",""SUPL ALIM MAGNESIO INOSITOL SABOR MARACUJA 150G""}"
7898197937246,"{""FERRO COM VITAMINA C 30ML EVORA"",""(EVORA) FERRO + VITAMINA C GOT"",""SUPL ALIM EVORA FERRO + VIT C X 30ML""}"
7898199100150,"{""KALCI-FORT 550 MG C120"",""SUPL ALIM KALCI-FORT 550 MG 120CP""}"
7898199100174,"{""SENTRO A-Z  C120"",""SUPL ALIM MULT A-Z 120CPRS""}"
7898205130515,"{""CLORELLA 60CP""}"
7898205130584,"{""OMEGA 3 ULTRA 1450 MG 120 CAPS SUNFLOWER"",""SUPL ALIM OMEGA 3 ULTRA CAP 120UN""}"
7898205130942,"{""OMEGA 3 IMPORTADO C/120"",""OMEGA 3 EPA DHA 1400 MG 120 CAPS SUNFLOW"",""SUPL ALIM OMEGA 3 X 120CAPS""}"
7898205133431,"{""VIVACITA GOLD A-Z MAX 1500MG 30 COMPRIMIDOS"",""SUPL ALIM MULT VIVACITA GOLD AZ MAX X 30CPRS""}"
7898205133448,"{""VIVACITA GOLD A-Z ELA 1500MG 30 COMPRIMIDOS"",""SUPL ALIM VIVACITA AZ ELA 30CPRS""}"
7898205133912,"{""VITAMINA E MINERAL NUTRAFOR OMEGA 3 120CAPS""}"
7898205134063,"{""COLAGENO DAUF FRUTAS VERMELHAS 300G"",""DAUF COLAGENO FRUTAS VERMELHAS 300G""}"
7898205134704,"{""CHLORELLA CAPSULA"",""CHLORELLA 240CAPS 530MG OCEAN DROP LOTE: 59891"",""CAPSULA CHLORELLA OCEAN DROP 127G""}"
7898205136494,"{""VITAMINA  AZ CONTROL OMEGA C"",""SUPLEMENTO VITAMINAZ CONTROL C/ 60 CAP GEL MOLE"",""SUPL ALIM SUNFLOWER VITAMINAZ CONTROL X 60CAPS""}"
7898205136999,"{""FORTEMINA OMEGA 3 60S"",""SUPL ALIM OMEGA 3 FORTEMINA""}"
7898205137088,"{""SIBUFIVE PLUS 1 MG 60 COMPRIMIDOS ED&DE"",""SUPLEMENTO ALIM SIBUFIVE PLUS 1G 60CPRS""}"
7898205137231,"{""Ômega 3 Epa Dha com 120 Cápsulas"",""OMEGA 3 EPA DHA + VIT. E  120 CAPS 1400MG"",""OMEGA 3 SUNFLOWER EPA 1400MG 120CP""}"
7898205137699,"{""Cafeina Pura 420mg com 90 Comprimidos"",""CAFEINA PURA 420MG CPR. FR X 90"",""SUPL ALIM HORIZONTE CAFEINA PURA 420MG 90CPR""}"
7898205139020,"{""SUPLEMENTO ALIMENTAR"",""HB BEAUTY DRINK FVER"",""SUP ALIMENTAR BEAUTY DRINK HAPPY BODDY FRT VERM GENG 105G""}"
7898205139433,"{""WHEY PROTEIN CONCENTRADO COOKIES AND CREAM 1,216 BIOWAY"",""SUPL ALIM MULT EMULVIT A-Z X 60CPR""}"
7898205139471,"{""Gummmy Sinelim 360mg com 60 Comprimidos"",""GUMMY SINELIM 360 CPR C/60 - GUMMY HAIR"",""GUMMY  X 60 CPR ()""}"
7898206450711,"{""SUPLEMENTO VITAMINICO J E L CA"",""J L ENERGY CAPS - 24 BLISTERES"",""VITAMINA SUPLEMENTO VITAMINICO J E L CA 24CAPS""}"
7898211501750,"{""MACA PERUANA 500MG 60CAP"",""MACA PERUANA 500 MG  POTE C 60 CAPSULAS"",""MACA PERUANA 500MG NATUS 60 CPS""}"
7898211502436,"{""SENE 500MG 60CAP"",""SENE C/ 60 CAPS"",""SUPLEMENTO ALIM SENE 500MG FRASCO 60 CAPSULAS""}"
7898211502689,"{""PSYLLIUM VITA C 120CPS 500 M NATUSER"",""SUPLEMENTO ALIM PSYLLIUM + VITAMINA C 500MG NATUSER 120CPS""}"
7898211503198,"{""MAGNESIO TREONATO 500MG 60CAP"",""MAGNESIO TREONATO C/60 CPS - NATUSER"",""SUPL ALIM MAGNESIO TREONATO NATURAL 60UN""}"
7898214672600,"{""CARTAMO+PICOLINATO SAO LUCAS C/1000 MG - C/60 CAP"",""Óleo Carta + P Cromo 1000mg Com 60 Cápsulas"",""SAOLUCAS 1000MG X 60 CPR (SAO)""}"
7898214672631,"{""Suplemento Alimentar de Óleo de Peixe Ômega 3 São Lucas com"",""Suplemento Alimentar De Óleo De Peixe Ômega 3 São Lucas Com"",""SAOLUCAS 1000MG X 60 CPR (SAO)""}"
7898214672723,"{""CARTAMO+COCO 1000MG 60CAP"",""Cártamo E Coco 1000mg São Lucas Com 60 Cápsulas"",""OLEO CARTAMO S LUCAS C/COCO C/60""}"
7898214672785,"{""OLEO DE LINHACA SAO LUCAS 500MG C/60CAP"",""OLEO DE LINHACA CAPSULAS 500.0 MG  X 60"",""SAOLUCAS 500MG X 60 CPR (SAO)""}"
7898214672877,"{""CALCIO E MAGN SAO LUCAS 1000MG - C/60 CAP"",""CALCIO/MAGNESIO S LUCAS ZN VIT C/60""}"
7898214674093,"{""Amora 500mg com 60 Cápsulas"",""AMORA EM CAPSULAS 500MG C/ 60 CAP"",""SAOLUCAS 500MG X 60 CPR (SAO)""}"
7898214674796,"{""Maca Peruana 500mg com 60 Cápsulas"",""N MACA PERUANA 500MG 60CAP SAO N MACA PERUANA 500MG 60CA"",""MACAPERUANA 500MG X 60 CPR ()""}"
7898215158271,"{""OMEGA 3 EMANA 60 CPS"",""Emana Ômega 3 com EPA 660mg + DHA 440mg - 60 Cápsulas"",""SUPL ALIM OMEGA 3 EMANA COM CAPSULA 87G""}"
7898215158295,"{""VITAMINA D3  CAPSU GEL 6"",""Emana Vitamina D3 2000 UI - 60 Cápsulas"",""SUPL ALIM EMANA VITAMINA CAPSULA 25.8G""}"
7898215158301,"{""Emana Renova + Ácido Hialurônico com Vitamina C - 30 Cápsul"",""POLIVITAMINO EMANA RENOVA ACIDO HIALURONICO 30CP""}"
7898215158318,"{""COQ10 EMANA 60CAP ANTIOXIDANTE COENZIMA"",""Emana Coenzima Q10 - CoQ10 100mg com Vitamina E - 60 cápsul"",""SUPLEMENTO ALIM COQ10 EMANA FRASCO 60 CAPSULAS""}"
7898215158332,"{""RESVERATROL EMANA 30CAP GEL"",""Emana Resveratrol Enriquecido com Licopeno e Zeaxantina - 3"",""SUPLEMENTO ALIM RESVERATROL EMANA 30 CAPSULAS""}"
7898215158349,"{""MAGNESIO GEL EMANA 60CAPS"",""SUPLEMENTO ALIM EM CAPSULAS EMANA MAGNESIO C/60UN"",""SUPLEMENTO ALIM MAGNESIO GEL EMANA 60CPS""}"
7898215158684,"{""GEL ENERGETICO +KM AGUA DE COCO C/ 40G"",""Emana Gel Energético +KM Sabor Água de Coco - 40g"",""MULTIVITAMINICO EMANA EM GEL AGUA DE COCO SACHE 40G""}"
7898215158684,"{""GEL ENERGETICO +KM AGUA DE COCO C/ 40G"",""Emana Gel Energético +KM Sabor Água de Coco - 40g"",""MULTIVITAMINICO EMANA EM GEL AGUA DE COCO SACHE 40G""}"
7898215158868,"{""EMANA VIT D3 + K2 GOTAS 20 ML"",""SUPL ALIM EMANA VITAMINA LIMAO 20ML""}"
7898215158936,"{""GUMMY EMANA 150G VIT SAB MORANGO"",""SUPLEMENTO ALIM. 150G EMANA GUMMY MULTIVIKIDS GOMA MORANGO"",""EMANA GUM KIDS MORANGO 150ML""}"
7898215158943,"{""GUMMY VINAGRE MACA E VIT C 150G POTE"",""GUMMY VINAGRE MACA E VITAMINA -C 60 GMS ( UN )"",""GUMMY BALA EMANA VINAGRE DE MACA 150G""}"
7898215158967,"{""GUMMY DE MELATONINA EMANA 150G"",""GUMMY MELATONINA EMANA C/ 60 GOMAS MARACUJA - EMAN"",""SUPLEMENTO EMANA GOMA MELATONINA 15G""}"
7898215159384,"{""PBA EXCELLENCE VITAL CARE 740G LATA"",""SUPLEMENTO EXCELLENCE, VITAL CARE 50+ NEUTRO C/740 G"",""SUPL ALIM MULT PIRACANJUBA VITAL CARE 740G""}"
7898216190386,"{""CHA VERDE 250MG BRIFARM 60 CAPS""}"
7898216191468,"{""OVO DE PASCOA CASEIRO KAGIL N3 250G"",""CLORETO DE MAGNESIO BRIFARM 500MG 60CP""}"
7898216192120,"{""OLEO DE ALHO BRIFARM 80 CAPSULAS""}"
7898216362011,"{""AGILFOR C VIT C PHARLAB CX C/16 COMP EFERV/UND"",""AGILFOR-C 1+1G 16CPD EFERV PLB""}"
7898216362837,"{""Dphar 50.000UI com 4 Cápsulas Moles"",""DPHAR 50000UI CAP MOLE CT BL AL PLAS TRANS X 4"",""DPHAR 50IU X 4 CPR (PHA)""}"
7898216363063,"{""Dphar 10.000UI com 4 Cápsulas Moles"",""DPHAR 10000UI CAP MOLE CT BL AL PLAS TRANS X 4"",""DPHAR 10IU X 4 CPR (PHA)""}"
7898216363827,"{""Agil-C Plus Sabor Laranja com 40 Pastilhas de Gomas"",""AGIL-C PLUS FR C/ 40 PAST GOMAS - VIT C + VIT D + ZINCO"",""AGILC  X 40 CPR (PHA)""}"
7898216363834,"{""Agil-C 30mg Kids Sabor Laranja Envelope com 25 Pastilhas de"",""AGIL C KIDS 30MG ENV C/ 25 PAST GOMAS (VIT C) BE - PHA (PHAR"",""AGILC 30MG X 25 CPR (PHA)""}"
7898216363841,"{""Agil-C 45mg Sabor Laranja Envelope com 25 Pastilhas de Gomas"",""AGIL-C 45MG - ENV C/ 25 PAST GOMAS - LOTE: 12052020 - VLD: 3"",""AGIL 45MG X 25 CPR (PHA)""}"
7898216365920,"{""SUPLEMENTO PROAPETIT BC SOL C/ 240 ML"",""Proapetit BC Solução de Uso Oral 240ml"",""PROAPETIT  X 240 ML (PHA)""}"
7898216365937,"{""AGIL C VITAMINA C EFEV C/ 10 CPR"",""AGIL C 1G C 10 COMP EFEV VITAMINA C PHARLAB"",""AGILC 1G X 10 CPR (PHA)""}"
7898216367061,"{""Dphar 7000UI com 30 Cápsulas"",""VITAMINA D DPHAR 7000 UI CX C/ 30 CAPSULAS MOLES"",""DPHAR 7000IU X 30 CPR (PHA)""}"
7898216367078,"{""Dphar 10.0 K com 30 Cápsulas"",""DPHAR VITAMINA D3 10.000UI AD C/ 30 CAPS MOLES"",""DPHAR 10K X 30 CPR (PHA)""}"
7898216367146,"{""Dphar 50.0 K com 8 Cápsulas"",""DPHAR VITAMINA D3 50.000 UI CX 08 CAPS ( UN )"",""DPHAR 50K X 8 CPR (PHA)""}"
7898216367153,"{""Dphar 10.0 K com 10 Cápsulas"",""DPHAR VIT D 10.000UI C/10 CAPS MOLE ( UN )"",""DPHAR 10K X 10 CPR (PHA)""}"
7898216367276,"{""Agil C Kids Goma Morango com 25 Unidades"",""AGIL C KIDS CHICO BENTO SAB MOR 30MG C/25 GOMAS - AC ASCOR"",""AGILC 30MG X 25 CPR (PHA)""}"
7898216367894,"{""SEROQUELC/28 CPR REV 100MG"",""SEROQUEL 100 MG 28 COMPRIMIDOS REVESTIDOS -C1"",""SUPL ALIM SEROQUEL 100MG 28CPRS""}"
7898216368501,"{""AGIL-C KIDS UVA 25GOM"",""N AGIL-C KIDS 30MG C/ 25 PAST GOMA UVA - LOTE: 1902202605 /"",""SUPL ALIM CHICO BENTO VITAMINA AGIL KIDS UVA PAST GOMAS 25UN""}"
7898225520594,"{""MULTI MEN SPORTS+ 120 CAPSULAS ATLETICA NUTRITION"",""SUPLEMENTO ATLHETICA NUTRITION MULTI MEN SPORTS+ 120CPS""}"
7898225523380,"{""ATLHETICA MELATONIN SUBLINGUAL 50ML"",""CLEANLAB MELATONIN SUBLINGUAL 50 ML ATLH"",""CLEANLAB MELATONIN SUBLINGUAL 50Ml""}"
7898225523816,"{""L-CARNITINE ATLHETICA 2000 60 CAPS 1UN""}"
7898225525698,"{""MULTIVITAM.ATLHETICA UN"",""Complete Vitamin & Minerals (100 tabletes) 130 g, Atlhetica"",""COMPLETE MULT VIT 100UN""}"
7898225529061,"{""Cafeinex 200 200mg com 60 Cápsulas"",""CAFEINA 200MG ATLHETICA NUTRITION PT 28G C/60 CAPSULAS"",""ATLHETICASUPLEMENTOS 200MG X 60  (ATL)""}"
7898231021771,"{""CANELA DE VELHO ANEW C/ 100CAP"",""CANELA DE VELHO - 60 CAPS - 500 MG"",""VITAMINA E MINERAL NATURAL LIFE CANELA DE VELHO 60G""}"
7898232300233,"{""CRONOS RESET- 60 CAPS"",""CRONOS RESET 2.000 MG C/ 60 CP"",""SUPL ALIM MULT CRONOS RESET 2000MG X 60CAPS""}"
7898232300301,"{""IOMAX UNISSEX 30 CAPSULAS 500M IOMAX UNISSEX 30 CAPSULAS"",""IOMAX CX 60CAPS  (INDUSMED) L : 003 VAL : 28/01/2028"",""SUPL ALIM IOMAX  UNISSEX 500MG X 30CAPS""}"
7898236452464,"{""ELIXIR DE INHAME 500ML"",""ELIXIR DE INHAME REAL GOLD 500"",""ELIXIR DE INHAME CONCENTRADO FONTE VERDE NATURALLE 500ML""}"
7898236850130,"{""SUPER OMEGA 3 6 9 60 CAP"",""*PPM SUPER OMEGA 3 6 9 C/60 CPS"",""SUPL ALIM OMEGA 3 CAPSULA 60UN""}"
7898236850260,"{""ZN ZINCO QUELATO PPM NUTRACEUT C/60 CAPS"",""ZN ZINCO QUELATO CAPSULAS 500.0 MG  X 60"",""ZINCO QUELATO PPM NUTRACEUTICO 60 CAPS""}"
7898236850468,"{""NOVO VITAMINA C+D3+ZN+SE+CURCU NOVO VITAMINA C+D3+ZN+SE+"",""VITAMINA C  MULTIACAO C/30 CPR EFERV"",""SUPL ALIM VITAMINA CURCUMA 30UN""}"
7898236850857,"{""NV MULHER AZ 60CAPS 500MG"",""POLIVITAMINICO A-Z MULHER 500MG C/60 CAPS"",""SUPL ALIM MULT POLIVITAMINICO MULHER CAPSULA 60UN""}"
7898236851236,"{""CARDO MARIANO PHYTOPRO C/30 CAPS"",""CARDO MARIANO 500MG MTC 30CP""}"
7898236851250,"{""VITAMINO MAX CABELOS, UNHAS E PELE C/60 CAPS"",""VITAMINO MAX CABELO UNHA PELE 60CP""}"
7898236851274,"{""VITAMINO MAX TURBO MAX C/60 - 650MG"",""VITAMINO MAX TURBO MAX 650MG 60UN""}"
