SKU;Cod.Empresa;Empresa;Descripcion Minorista;RUBRO;Fecha Ult.Mov
7896006201717;83491;PP BARRA VELHA;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-05-17 00:00:00.0
7896004775043;83491;PP BARRA VELHA;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-03-01 00:00:00.0
7896004722122;83491;PP BARRA VELHA;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-12-25 00:00:00.0
7894916503761;83491;PP BARRA VELHA;AGLUCOSEC/30 CPR 100MG;SIN ASIGNAR(M);2025-08-06 00:00:00.0
7891721202391;83491;PP BARRA VELHA;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-08-04 00:00:00.0
7891721023484;83491;PP BARRA VELHA;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-01-30 00:00:00.0
7891317411923;83491;PP BARRA VELHA;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2024-10-06 00:00:00.0
7891317014773;83491;PP BARRA VELHA;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-05-09 00:00:00.0
7891317001513;83491;PP BARRA VELHA;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2023-01-27 00:00:00.0
7891268106213;83491;PP BARRA VELHA;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2025-05-30 00:00:00.0
7891142128638;83491;PP BARRA VELHA;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2025-07-23 00:00:00.0
7891106000956;83491;PP BARRA VELHA;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-08-03 00:00:00.0
7890282800015;83491;PP BARRA VELHA;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-10 00:00:00.0
5060632508515;83491;PP BARRA VELHA;SYSTEN SEQUIC/8 ADES 50+50+170MCG/DIA;SIN ASIGNAR(M);2025-11-07 00:00:00.0
5060632508508;83491;PP BARRA VELHA;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-06-20 00:00:00.0
5000456057547;83491;PP BARRA VELHA;ZZZOLADEX DEPOT3,6MG INJ;SIN ASIGNAR(M);2023-05-02 00:00:00.0
7898687732993;83451;PP PARANAGUÁ II;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-09-08 00:00:00.0
7898149934514;83451;PP PARANAGUÁ II;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-08-01 00:00:00.0
7898074617612;83451;PP PARANAGUÁ II;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2023-04-29 00:00:00.0
7898074613430;83451;PP PARANAGUÁ II;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2021-11-17 00:00:00.0
7898074611276;83451;PP PARANAGUÁ II;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2024-02-01 00:00:00.0
7897595639066;83451;PP PARANAGUÁ II;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2026-09-02 00:00:00.0
7897595635198;83451;PP PARANAGUÁ II;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2026-01-13 00:00:00.0
7897595602503;83451;PP PARANAGUÁ II;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2025-07-24 00:00:00.0
7897316802861;83451;PP PARANAGUÁ II;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2021-12-02 00:00:00.0
7897076909312;83451;PP PARANAGUÁ II;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-08-15 00:00:00.0
7896658001680;83451;PP PARANAGUÁ II;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-08-11 00:00:00.0
7896523227092;83451;PP PARANAGUÁ II;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-02-01 00:00:00.0
